Name,Street,Postal,Locality,Region,Phone,Mobile,Fax,Website,Products,Service,Keyword,Facilities,Categories,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,URL
North Calder Decorators,North Calder Drive ,ML6 8BZ,Airdrie ,North Lanarkshire Scotland,7432539622,NA,NA,,NA,"Exterior Painting, Interior Painting","Painters, Decorators, Glossing, Wallpapering",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fnorth-calder-decorators-27058679.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Hulme & Scott,74 Stirling Street ,ML6 0AS,Airdrie ,North Lanarkshire Scotland,01236 762369,01236 762369,NA,,NA,NA,"Floor covering, Carpet Shops, Carpet Stores, Rug Shops, Shopping & Retail, Home Decor, Carpets & Rugs Retail & Repair, Wallpaper Shops, Carpet & Flooring Shops",NA,NA,09:00 - 17:00,09:00 - 17:00,09:00 - 16:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fhulme---scott-17050636.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Abbey Flooring Glasgow Ltd,57 FAIRHAVEN AVENUE ,ML6 8EW,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,NA,"Carpet and Rug Retailers, Floor covering, Carpet Shops, Rug Shops, Wallpaper Shops",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fabbey-flooring-glasgow-ltd-22270322.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Afg Scotland Limited,33 LAIRD STREET ,ML5 3LW,Coatbridge ,North Lanarkshire Scotland,NA,NA,NA,,Wallcoverings,NA,"Wallcovering Installation, Flooring Contractors, Tiling Contractors",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fafg-scotland-limited-22280950.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Nps Building Services Ltd.,91 Alexander Street ,ML6 0BD,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,Wallcoverings,"Building Completion, Building Maintenance","Wallcovering Installation, Flooring Contractors, Tiling Contractors",NA,Builders,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fnps-building-services-ltd--22721042.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Scope Flooring Ltd.,20 Anderson Street ,ML6 0AA,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,Wallcoverings,NA,"Wallcovering Installation, Flooring Contractors, Tiling Contractors",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fscope-flooring-ltd--22825529.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Floortec (Scotland) Ltd.,22 CRAIGVALE CRESCENT ,ML6 8EP,Airdrie ,North Lanarkshire Scotland,01236 760709,NA,NA,www.floortecscotland.co.uk,NA,NA,NA,NA,NA,08:30 - 17:30,08:30 - 17:30,09:00 - 13:00,Closed,08:30 - 17:30,08:30 - 17:30,08:30 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Ffloortec--scotland--ltd--22496813.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
A.k Fraser Painter & Decorator,17 Strathgoil Crescent ,ML6 6ED,Airdrie ,North Lanarkshire Scotland,07775 741190,NA,NA,,"Wallpaper, Cornice","artex, artex removal, cornices, coving, decorating paint effects, exterior decorating, floor painting, interior designers, paint & cellulose spraying, paint stripping, painting contractors, plastering & screeding, skimming, wallpaper, wallpapers & paints, Private, Commercial & Industrial, Competitive Prices, Painting, Plastering, Repair, Refurbishment","Painters, Decorators, Decorating, Painters and Decorators, Plasterers, Redecoration, Coveing, Tileing, Papering, Property, Workmanship, Industrial, Private, Crafts, Commercials, Walls, Experienced, Domestics, Assistance, Taping, Satisfaction, Mammoth, Commercial and Industrial",NA,NA,07:30 - 22:00,07:30 - 22:00,09:00 - 17:00,09:00 - 17:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fa-k-fraser-painter---decorator-17157137.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Mclelland Floor & Wall (Contracts) Ltd.,20 ANDERSON STREET ,ML6 0AA,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,Wallcoverings,NA,"Wallcovering Installation, Flooring Contractors, Tiling Contractors",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fmclelland-floor---wall--contracts--ltd--22674850.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
J & S Waste Management Limited,21B Meadow Road ,ML1 1QB,Motherwell ,North Lanarkshire Scotland,01698 230830,01698 259257,01698 230830,www.jandswaste.com,NA,Waste Disposal,"Waste Management, Waste Treatment",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fmotherwell.cylex-uk.co.uk%2Fcompany%2Fj---s-waste-management-limited-20495749.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
ARGYLL ENERGY SOLUTIONS LTD,"WDM CHARTERED ACCOUNTANTS OAKFIELD HOUSE, 378 BRANDON STREET ",ML1 1XA,Motherwell ,North Lanarkshire Scotland,NA,NA,NA,,NA,Waste Disposal,Waste Treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fmotherwell.cylex-uk.co.uk%2Fcompany%2Fargyll-energy-solutions-ltd-22460558.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Tidy Up Trash,I travel to the location of my customers.',,Cumbernauld ,North Lanarkshire Scotland,7450393866,NA,NA,,NA,"Cumbernauld
Cumbernauld Village
Motherwell
Wishaw
Bellshill>
Coatbridge
Seafar
Kildrum
Abronhill
Kilsyth
Croy
Condorrat
Moodiesburn
Allansdale
Castlecary
Dullater
Falkirk
Airdrie
GartCosh
Haggs
Allanton
Annathill
Auchinloch
Banton
Bargeddie
Birkenshaw
Bogside
Bonkle
Calderbank
Caldercruix
Cardowan
Carfin
Carnbroe
Chapelhall
Chryston
Cleland
Croy
Dullatur
Forrestfield
Garrion Bridge
Gartcosh
Glenboig
Glenmavis
Greengairs
Hareshaw
Harthill
Holytown
Longriggend
Luggiebank
Millerston
Mollinsburn
Moodiesburn
Morningside
Mossend
Muirhead
Murdostoun
Newarthill
Newhouse
Newmains
New Stevenston
Overtown
Plains
Queenzieburn
Ravenscraig
Riggend
Salsburgh
Shotts
Stand
Stepps
Tannochside
Viewpark
Wattston
Glasgow","Garbage Collection, Cardboard Recycling, Waste Merchants, Garden Waste, Commercial Waste, Shredding Services, Green Waste, Clutter, Bath and Sink Waste Pipe Clearance, Clutter Management, Household Rubbish/Junk Removals, Kitchen Sink Clearance, Recycling Sorting, Small Waste Pipe Clearance",NA,NA,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcumbernauld.cylex-uk.co.uk%2Fcompany%2Ftidy-up-trash-23292496.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Diamond Decor,66 Cherrybank Walk ,ML6 0LY,Airdrie ,North Lanarkshire Scotland,01236 591467,07961 879368,NA,www.diamonddecor.net,Wallpaper,NA,"Painters, Decorators, Diamond Decor",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fdiamond-decor-18865581.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
APPLE OILS LTD,2236 London Road ,G32 8YF,Glasgow ,Glasgow City Scotland,0141 554 8706,NA,NA,,NA,"Waste Disposal, Recycling",Waste Treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fglasgow.cylex-uk.co.uk%2Fcompany%2Fapple-oils-ltd-24011487.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
FCC Environment - Municipal Services,Meikle Drumgray Road ,ML6 7TD,Greengairs ,North Lanarkshire Scotland,NA,NA,NA,www.fccenvironment.co.uk,NA,"Business Waste Solutions, Municipal Services, Recycling, Green Energy, Waste Processing",Recycling Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fgreengairs.cylex-uk.co.uk%2Fcompany%2Ffcc-environment---municipal-services-26209424.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
MGH Scotland,131 Deerdykes View ,G68 9HN,Cumbernauld ,North Lanarkshire Scotland,01236 782878,01236 730444,NA,mghscotland.co.uk,NA,"Asset Management, IT Equipment Refurbishment, Secure IT Equipment Recycling, Waste Collection, Waste Disposal, Recycling, Weee Recycling","Waste Management, Garbage Collection, Recycling Centre, Recycled Products, Waste Processing, Computer Recycling, IT Recycling, Laptop Recycling, Waste Management Companies, Monitor Recycling, Waste Disposal & Reclamations, Public Administration, Waste Merchants, Hard Drive Wiping, Server Recycling, Circuit Board Recycling, Component Recycling",NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fcumbernauld.cylex-uk.co.uk%2Fcompany%2Fmgh-scotland-17163068.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
RELIABLE RECYCLING LTD,100 Ailsa Road ,ML5 5HZ,Coatbridge ,North Lanarkshire Scotland,NA,NA,NA,,NA,"Waste Collection, Waste Disposal","Waste Management, Waste Treatment, Materials Recovery Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Freliable-recycling-ltd-25664129.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
FCC Environment - Waste Processing,Meikle Drumgray Road ,ML6 7TD,Greengairs ,North Lanarkshire Scotland,NA,NA,NA,www.fccenvironment.co.uk,NA,"Business Waste Solutions, Municipal Services, Recycling, Green Energy, Waste Processing",Recycling Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fgreengairs.cylex-uk.co.uk%2Fcompany%2Ffcc-environment---waste-processing-26209445.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Municipal Services,Meikle Drumgray Road ,ML6 7TD,Greengairs ,North Lanarkshire Scotland,01236 830701,NA,NA,www.fccenvironment.co.uk,NA,"household waste collection, park maintenance, street cleaning, clinical waste, hazardous waste, trade waste, skip hire","Recycling Centre, Business Waste Solutions, Parks Maintenance",NA,Skip Hire,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fgreengairs.cylex-uk.co.uk%2Fcompany%2Fmunicipal-services-19558195.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
PHS Wastetech AIRDRIE,"Viking Road, Brownsburn Ind Estate ",ML6 9SE,Airdrie ,North Lanarkshire Scotland,01236 801621,NA,NA,,NA,"Waste Collection, Recycling","Waste Merchants, Commercial Waste Management, Glass Recycling, Food Waste Recycling, Dry Mixed Recycling, Clinical Waste Disposal, Cooking Oil Disposal, Bulk Waste Collections",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fphs-wastetech-airdrie-23470483.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
P H S All Clear Ltd,28 FORSYTH STREET ,ML6 6AX,Airdrie ,North Lanarkshire Scotland,0123 674 8500,0123-674-8556,NA,,NA,"Waste Collection, Waste Disposal, Waste Removal","Waste Management, Garbage Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fp-h-s-all-clear-ltd-18763928.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Asap Contract Ltd,50 Skyeside Road,ML6 9RQ,Airdrie ,North Lanarkshire Scotland,01236 754575,NA,NA,www.asapcontractsltd.co.uk,NA,"Waste Transfer, waste disposal, Metal Recycling, Site Clearances, Rubbish Removal, Site Clearance, Garden Rubbish Removal",NA,NA,Skip Hire,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,Closed,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fasap-contract-ltd-17058907.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
A.s.a.p. Contracts Ltd.,Cairnhill Cottage ,ML6 9RQ,Airdrie ,North Lanarkshire Scotland,01236 765968,NA,NA,www.asapcontractsltd.co.uk,NA,"Free Quotes, Free Delivery, CARDBOARD DISPOSAL, Cardboard recycling, Commercial waste disposal, CONSTRUCTION WASTE, Domestic waste disposal, GARAGE CLEARANCES, House clearance, MAXI SKIPS, Mini skips, Paper recycling, Plastic recycling, Recycling, Rubbish clearance, Site clearance, Skip hire, Waste Disposal, Garage Clearance","Waste Treatment, Non-Hazardous Waste Disposal",NA,Skip Hire,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fa-s-a-p--contracts-ltd--22268288.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
J B M Recycling,"VIKING WORKS, BROWNSBURN INDUSTRIAL ESTATE ",ML6 9SE,Airdrie ,North Lanarkshire Scotland,1698360055,01236 770972,NA,,NA,"Waste Collection, Waste Disposal","Waste Management, Garbage Collection, Waste Management Companies",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fj-b-m-recycling-17124557.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
UK RUBBER LIMITED,20 Anderson Street ,ML6 0AA,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,Waste Disposal,Waste Treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fuk-rubber-limited-25731179.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Busy Lizzies,4 Hallcraig St ,ML6 6AH,Airdrie ,North Lanarkshire Scotland,01236 749499,NA,NA,busylizziesairdrie.co.uk,"Flower Arrangement, Balloons","Florists, Flower arrangements, Flower delivery, Hand tied bouquets, Flowers, Funeral flowers, Wedding flowers, Balloons, Mother's day flowers, Valentine's day flowers, Sympathy flowers, floral bouquets, international flower delivery, christmas flowers",NA,NA,Florists,09:00 - 17:00,09:00 - 17:00,09:00 - 14:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fbusy-lizzies-19904877.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Muirhead Flowers,94 Cumbernauld Rd ,G69 9AB,Muirhead ,North Lanarkshire Scotland,0141 779 3555,NA,NA,www.facebook.com/muirhead-flowers-678652195614446/?ref=br_rs,Flower Arrangement,NA,"Flowers, Wedding Flowers, Flower Delivery, Flower Bouquets, Birthday Flowers, Special Occasion Flowers, Bouquets, Florist Shops, Flower Shops, Flowers and Gifts, Posies, Mother's Day Flowers, Valentine's Day Flowers",NA,Florists,09:00 - 17:00,09:00 - 17:00,09:00 - 14:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fmuirhead-north-lanarkshire.cylex-uk.co.uk%2Fcompany%2Fmuirhead-flowers-17057110.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Ann Baff Flowers,10 Kerse Lane ,FK1 1RQ,Falkirk ,Falkirk Scotland,01324 623115,07780 601051,NA,www.annbaffflorist.co.uk,Flower Arrangement,"Wedding flowers, Funeral flowers, Free Quotes, Free Initial Consultation, Florists, Florists online, Flower arrangements, Flower delivery, Champagne & Wines, Gifts, Flower Arrangements, Buttonholes & Corsages, Celebration Balloons, Gund Bears, Weddings","Flowers, Online Florists, Birthday Bouquets, Services, Birthday, Funerals, Anniversary, Weddings Funerals, Wine Champagne",NA,Florists,09:00 - 17:00,09:00 - 17:00,09:00 - 16:00,10:00 - 14:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Ffalkirk.cylex-uk.co.uk%2Fcompany%2Fann-baff-flowers-17116781.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Mary Wilson Flowers,5 High St ,ML6 0DT,Airdrie ,North Lanarkshire Scotland,01236 752243,0845 291 5973,NA,www.marywilsonflowers.com,NA,NA,"Flowers, Flower Bouquets, Special Occasion Flowers, Flowers and Gifts, Valentine's Day Flowers, Wedding Flowers, Local Business, Local Services, Non-Profit Organisation",NA,Florists,09:00 - 17:00,09:00 - 17:00,09:00 - 16:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fmary-wilson-flowers-17139560.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Bouquets & Bows,71 Stirling Street ,ML6 0AS,Airdrie ,North Lanarkshire Scotland,01236 897630,NA,NA,www.bouquetsnbows.co.uk,"Flower Arrangement, Artificial Flowers","artificial flowers, floral bouquets, flower arrangements, flower delivery, funeral flowers, wedding flowers","Bouquets, Flower Shops, Artificial Arrangements",NA,Florists,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fbouquets---bows-25826463.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Flower Basket,8 FORSYTH STREET ,ML6 6DF,Airdrie ,North Lanarkshire Scotland,01236 751666,NA,NA,,NA,NA,"Flowers, Flower Delivery, Flower Bouquets, Birthday Flowers, Special Occasion Flowers, Flowers and Gifts, Mother's Day Flowers, Valentine's Day Flowers, Wedding Flowers",NA,Florists,09:00 - 17:00,09:00 - 17:00,09:00 - 15:30,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 13:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fthe-flower-basket-17066895.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Elite Flowers,57 South Bridge Street ,ML6 6JH,Airdrie ,North Lanarkshire Scotland,01236 753439,NA,NA,www.eliteflowersairdrie.co.uk,"Flower Arrangement, Balloons","balloons, christmas flowers, floral bouquets, floral table decorations, florists online, flower arrangements, flower delivery, funeral tributes, mother's day flowers, plants, valentine's day flowers, wedding flowers","Flowers, Flower Bouquets, Birthday Flowers, Special Occasion Flowers, Flowers and Gifts, Online Florists, Local Business, Non-Profit Organisation, Arts and Entertainment",NA,Florists,09:00 - 17:00,09:00 - 17:00,09:00 - 13:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Felite-flowers-17045586.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Norbert Dentressangle Uk Ltd,Regional Distribution Centre,ML4 3QD,Bellshill ,North Lanarkshire Scotland,01698 844 050,NA,NA,,NA,NA,"Logistics, Supply Chain Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbellshill-north-lanarkshire.cylex-uk.co.uk%2Fcompany%2Fnorbert-dentressangle-uk-ltd-19950856.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Domain Design Agency Ltd. Bellshill,"Unit 13, Evans Business Centre, Belgrave Street, Bellshill Ind Est ",ML4 3NP,Bellshill Industrial Estate ,North Lanarkshire Scotland,01698 743155,0845 026 1069,0800 197 6404,www.domaindesignagency.com,"Posters, Graphics, Flyers, Leaflets, Brochure","SEO, Design","E-commerce, Web Design, Scotland, Agency, Developments, Online Shop, Corporates, Identity, Optimisation",NA,NA,09:00 - 17:30,09:00 - 17:30,Closed,Closed,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Fbellshill-industrial-estate.cylex-uk.co.uk%2Fcompany%2Fdomain-design-agency-ltd--bellshill-19134511.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Barclay Communications Bellshill,EVANS BUSINESS CENTRE BELLSHILL INDUSTRIAL ESTATE BELGRAVE STREET ,ML4 3NP,Bellshill Industrial Estate ,North Lanarkshire Scotland,028 9096 0366,NA,NA,www.barclaycomms.com,NA,NA,"Web Development, Web Apps, IT Services, Web Design, Mobile Apps, Business Mobiles",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbellshill-industrial-estate.cylex-uk.co.uk%2Fcompany%2Fbarclay-communications-bellshill-19137024.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Pmg Web Services Ltd,"Duart House, Finch Way ",ML4 3PR,Strathclyde Business Park ,North Lanarkshire Scotland,07792 458828,0845 053 3169,0333 222 4056,pmgweb.co.uk,NA,"SEO, Search Engine Optimisation, Graphic Design","Web Development, Web Optimisation, E-commerce, Web Design, Website Design, Scotland, Web Designers, Website Designers",NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fstrathclyde-business-park.cylex-uk.co.uk%2Fcompany%2Fpmg-web-services-ltd-19345387.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Firefly Enterprises Ltd,Willow House Kestrel View Strathclyde Business Park ,ML4 3PB,Strathclyde Business Park ,North Lanarkshire Scotland,0870 141 7114,0870 141 7114,NA,www.fireflyuk.net,NA,NA,"Website Builder, Bespoke Websites, CMS Systems, Web Design, Website Design, Web Design Company, Web Designers, Web Design Agency, Custom Design",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fstrathclyde-business-park.cylex-uk.co.uk%2Fcompany%2Ffirefly-enterprises-ltd-17148223.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Seyeneco Web Design,"18, PARKVILLE ROAD ",ML4 1JD,Bellshill ,North Lanarkshire Scotland,01698 292296,0113 243 9602,NA,seyeneco.com,NA,NA,"Web Development, Website Development, Website Services, Web Development Companies, Web Design, Website Design, Web Design Company, Web Designers, Web Design Agency, Website Designers, Internet Web Design, Website Design Companies, Website Design Agencies",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbellshill-north-lanarkshire.cylex-uk.co.uk%2Fcompany%2Fseyeneco-web-design-17142391.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Thistle Packaging Services Ltd,"UNIT E7, NORTH CALDEEN ROAD ",ML5 4EF,Coatbridge ,North Lanarkshire Scotland,01236 437500,01236 440868,NA,,NA,NA,"Packaging Supplies, E-commerce, Web Design, Custom Packaging, Packaging Equipment, Wrapping Equipment, Packaging & Wrapping Equipment & Supplies, supplies and services",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fthistle-packaging-services-ltd-17099317.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Spiders Web Ltd.,91 Alexander Street ,ML6 0BD,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,NA,Property Developers,NA,Building Companies,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fspiders-web-ltd--22855607.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Binary Forge Software,"Unit 18, Stirling Road Ind Estate, Laverock Road ",ML6 7UD,Airdrie ,North Lanarkshire Scotland,01236 751505,NA,NA,,NA,NA,"Web Development, Software Consultancy, Development Company, Mobile Development",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fbinary-forge-software-23468483.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Central Webs,62 WOODBURN AVE ,ML6 9EW,Airdrie ,North Lanarkshire Scotland,01236 761888,NA,NA,www.centralwebs.co.uk,NA,NA,"Web Development, Web Developers, Web Design, Multimedia Web Design",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fcentral-webs-16846618.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Almond Valley Wedding Cars,"2, Polkemmet Lane ",ML7 5RQ,Harthill ,North Lanarkshire Scotland,01501 753645,NA,NA,,"Cars, Vehicles","Wedding Car Hire, Car Hire, Car Rental, Vehicle Hire, Chauffeur Driven Car Hire, Vehicle Leasing","Car Dealers, Vehicle Dealer, Auto Sales, Automobile Dealer, Auto Dealers, Car Dealerships, Buy Car, Motorcar, Automotive, Autos, Automobiles, Auto Hire, Automobile Rental, Auto Rentals, Autoleasing",NA,Vehicle Sales,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fharthill-north-lanarkshire.cylex-uk.co.uk%2Fcompany%2Falmond-valley-wedding-cars-17157838.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
